B1x,B2x,B3x,B4x
-0.11718482,-0.116708696,-0.11585561,-0.11946201
-0.11815107,-0.11682793,-0.11387056,-0.1143978
-0.117993906,-0.11787031,-0.11498871,-0.11494814
-0.11738922,-0.11691866,-0.11398379,-0.11437257
-0.11675161,-0.1177191,-0.114124216,-0.114583984
-0.11703648,-0.11650972,-0.11459205,-0.11433296
-0.11871357,-0.11763559,-0.114600874,-0.114542186
-0.11680366,-0.11761938,-0.12672363,-0.11493696
-0.11786064,-0.11714003,-0.11393364,-0.11501533
-0.11605141,-0.11734688,-0.11454649,-0.11463847
-0.11730186,-0.11751733,-0.11505504,-0.11454141
-0.11816953,-0.11719996,-0.114857756,-0.11433135
-0.117283,-0.11717441,-0.11492822,-0.11514
-0.118528806,-0.117625676,-0.11462065,-0.11433814
-0.11774434,-0.11804746,-0.11340737,-0.11403364
-0.117026016,-0.11723609,-0.115142725,-0.11445962
-0.11833491,-0.11748769,-0.11516593,-0.115060054
-0.117842875,-0.11814892,-0.114364065,-0.111261226
-0.11798809,-0.11683096,-0.114926316,-0.114856385
-0.1174584,-0.11773398,-0.11488364,-0.114223436
-0.11729429,-0.11731181,-0.113614164,-0.113304734
-0.118746676,-0.117692135,-0.11383257,-0.10231249
-0.117291555,-0.11764282,-0.114120506,-0.116461515
-0.11735316,-0.116959415,-0.11510585,-0.11117984
-0.11756289,-0.11758511,-0.11474838,-0.11475253
-0.11767578,-0.11778208,-0.11473535,-0.11506665
-0.117305264,-0.11725664,-0.11442061,-0.1135705
-0.1178626,-0.11798062,-0.11531709,-0.11380923
-0.11661236,-0.11778774,-0.114106596,-0.11337139
-0.11809623,-0.11764356,-0.11437583,-0.11460396
-0.11710088,-0.11805264,-0.11577876,-0.113839254
-0.11803521,-0.117147505,-0.11551968,-0.11352618
-0.11873692,-0.11741845,-0.11395303,-0.11473248
-0.11686387,-0.1167019,-0.11550112,-0.114394866
-0.117285,-0.11769482,-0.11450771,-0.11398242
-0.1176646,-0.11738384,-0.11445161,-0.11425103
-0.117395714,-0.11806929,-0.115375295,-0.11416787
-0.11816299,-0.118706785,-0.11494932,-0.11718373
-0.11834423,-0.11785479,-0.1151828,-0.115080714
-0.116665676,-0.11673906,-0.11344381,-0.11365235
-0.11822095,-0.1174312,-0.11448262,-0.11440108
-0.11744429,-0.11738916,-0.11571187,-0.11440684
-0.117984235,-0.117792666,-0.11389433,-0.11413809
-0.11796763,-0.11770898,-0.11512993,-0.115062356
-0.117243126,-0.117178716,-0.11425538,-0.11514263
-0.11684736,-0.117590286,-0.11483872,-0.11443062
-0.1202063,-0.12006587,-0.11675453,-0.11628618
-0.11809077,-0.11847359,-0.11607319,-0.114257276
-0.116225585,-0.11651323,-0.11353384,-0.11321698
-0.11809488,-0.11850083,-0.11504878,-0.115529634
-0.1172688,-0.118264556,-0.11667524,-0.11479399
-0.12005488,-0.11954204,-0.11715557,-0.11677162
-0.11954214,-0.118516505,-0.11507817,-0.114004396
-0.11814596,-0.11789199,-0.11420272,-0.11471075
-0.11800097,-0.11868794,-0.114150286,-0.11520767
-0.118342675,-0.11799292,-0.11473242,-0.115040675
-0.11791968,-0.11809424,-0.114545025,-0.11516337
-0.11806973,-0.117846586,-0.11365044,-0.11476753
-0.11769424,-0.11761016,-0.1140872,-0.11431358
-0.11803105,-0.11721704,-0.11402553,-0.11445484
-0.11878906,-0.117265426,-0.11474961,-0.114902005
-0.11736777,-0.1177251,-0.11510718,-0.11349414
-0.1182457,-0.117868945,-0.114287004,-0.11481865
-0.11788589,-0.11741929,-0.11415074,-0.11552149
-0.11818667,-0.11858481,-0.11567134,-0.11510792
-0.11910693,-0.118031934,-0.11572178,-0.11557456
-0.11837578,-0.11818643,-0.11572485,-0.115233794
-0.11830127,-0.117905036,-0.114356495,-0.11556534
-0.11769204,-0.117764115,-0.11452885,-0.114928916
-0.117892385,-0.117867626,-0.114466056,-0.114439115
-0.11821411,-0.11745703,-0.114571914,-0.11491811
-0.11829648,-0.11718261,-0.113837205,-0.11490752
-0.11737715,-0.11753297,-0.115040325,-0.114327386
-0.11739721,-0.11810087,-0.114264704,-0.11513038
-0.117871866,-0.11721797,-0.113948725,-0.113935545
-0.11827798,-0.11782651,-0.11483012,-0.114396095
-0.11755635,-0.11695156,-0.11505288,-0.115010895
-0.117439255,-0.11759683,-0.11490624,-0.11490264
-0.11845337,-0.11714126,-0.114654385,-0.114969924
-0.11841259,-0.11782563,-0.11445522,-0.114737354
-0.11754892,-0.11803335,-0.11431118,-0.11364404
-0.11859296,-0.11791787,-0.11531172,-0.1146277
-0.11808755,-0.11670463,-0.114495315,-0.114702046
-0.117326275,-0.117892765,-0.113347806,-0.1142393
-0.11800659,-0.11837691,-0.11428936,-0.11445527
-0.11831035,-0.11688018,-0.1149853,-0.114644684
-0.11722481,-0.11744614,-0.11475053,-0.11461826
-0.11759164,-0.11720204,-0.113511086,-0.11458614
-0.11755917,-0.11749613,-0.114446245,-0.11401924
-0.1179872,-0.11774057,-0.11399541,-0.11502725
-0.11663697,-0.11669952,-0.11458705,-0.11382661
-0.11774571,-0.117497705,-0.1137522,-0.11465596
-0.11750815,-0.1183586,-0.11348276,-0.114986815
-0.11774311,-0.11767701,-0.11532309,-0.114758834
-0.11821679,-0.11714204,-0.11495669,-0.11394127
-0.11810112,-0.118329644,-0.11472569,-0.115058206
-0.11879003,-0.11848829,-0.114977,-0.11565747
-0.117275044,-0.11743388,-0.11479497,-0.11364625
-0.117549464,-0.11714067,-0.11449716,-0.11502427
-0.11671002,-0.11702226,-0.114261284,-0.11413731
-0.11747368,-0.11808814,-0.11392876,-0.11364877
-0.11737915,-0.11740625,-0.11492275,-0.1143688
-0.117570356,-0.11660268,-0.11388047,-0.11552413
-0.117791355,-0.117733195,-0.115393996,-0.09742471
-0.118200496,-0.117283925,-0.11452315,-0.11225913
-0.118208304,-0.11763345,-0.11497764,-0.11398183
-0.11740557,-0.11682622,-0.11451528,-0.101291105
-0.11789946,-0.1173058,-0.11559858,-0.1132205
-0.11808286,-0.11713056,-0.11421045,-0.11450058
-0.118118264,-0.117805615,-0.11483365,-0.11426363
-0.11799741,-0.11719711,-0.11436192,-0.11450435
-0.11815302,-0.11781957,-0.113869235,-0.11434022
-0.11789213,-0.11769404,-0.115425445,-0.11472525
-0.11794804,-0.1180102,-0.11472622,-0.11468842
-0.117912255,-0.11723813,-0.1142874,-0.114062786
-0.11672895,-0.1177732,-0.115540184,-0.1144685
-0.11730151,-0.11718018,-0.11385058,-0.12950805
-0.117109135,-0.11762959,-0.11480713,-0.11311485
-0.1176419,-0.11699746,-0.11400044,-0.11097393
-0.11778106,-0.11804311,-0.1139248,-0.116283596
-0.11756895,-0.11853071,-0.11434243,-0.11368833
-0.11693418,-0.1175228,-0.11501616,-0.11473769
-0.117094435,-0.11726582,-0.11401856,-0.114832565
-0.118257225,-0.117095016,-0.11406215,-0.11455518
-0.118449226,-0.11859317,-0.11677617,-0.11423633
-0.11738491,-0.1178266,-0.115739346,-0.11491166
-0.11724707,-0.11713506,-0.11400293,-0.114356056
-0.11759579,-0.11760312,-0.11488105,-0.11512641
-0.11793145,-0.117678225,-0.115305364,-0.114238575
-0.11800299,-0.1172938,-0.113579735,-0.11436616
-0.11807188,-0.11775863,-0.1146435,-0.11275484
-0.11796582,-0.11765581,-0.113760695,-0.11477031
-0.11667583,-0.11778349,-0.11523916,-0.11481235
-0.11764228,-0.117227495,-0.114772364,-0.116022944
-0.11671128,-0.11796959,-0.11458081,-0.114852786
-0.11764385,-0.118253075,-0.11533487,-0.11496396
-0.11734126,-0.117549956,-0.11485116,-0.11420025
-0.11806901,-0.11734859,-0.11360888,-0.12348638
-0.11746235,-0.117399216,-0.11545732,-0.11507104
-0.11807524,-0.11820917,-0.11463775,-0.11482252
-0.11747197,-0.11799468,-0.11634014,-0.114706494
-0.11765908,-0.11788906,-0.11441685,-0.11460592
-0.11705204,-0.11793399,-0.1141357,-0.11526581
-0.116868556,-0.11806552,-0.113704786,-0.11421094
-0.117916204,-0.1171395,-0.115751125,-0.1146024
-0.11769062,-0.11732998,-0.113165185,-0.11431339
-0.11716074,-0.117810056,-0.115741074,-0.1151124
-0.11714736,-0.11796113,-0.11645937,-0.115171
-0.118149854,-0.11809883,-0.114863716,-0.11436675
-0.117150486,-0.11765806,-0.11414839,-0.11453526
-0.117141105,-0.11820732,-0.11337046,-0.11439307
-0.11759937,-0.117700145,-0.11567686,-0.11487417
-0.11753955,-0.116901025,-0.11559518,-0.114403084
-0.117402636,-0.11642822,-0.11315254,-0.113575436
-0.11830498,-0.11830424,-0.1075544,-0.11499883
-0.11827227,-0.11820986,-0.117176756,-0.114991054
-0.11715815,-0.11767129,0.12902676,-0.11553482
